,title,link,description,bloggername,bloggerlink,postdate
13,<b>이디야</b> 메뉴 크림샷라떼 상세 후기,https://blog.naver.com/etienne03?Redirect=Log&logNo=222757052354,<b>이디야</b> 메뉴 크림샷라떼 벌써 지난달이 돼버렸네요. 조카들과 함께 뛰어놀다가 너무 목이 말라서 가까운 <b>이디야</b> 홍은사거리점에 들렸어요. 항상 문밖에서 보이는 저 크림샷라떼가 먹고 싶었는데 드디어 먹어... ,Barbie&apos;s place,https://blog.naver.com/etienne03,20220603
14,<b>이디야</b> 생과일 수박주스 마셔봤습니다,https://blog.naver.com/sht9182?Redirect=Log&logNo=222747931665,오늘 자로 해서 <b>이디야</b>에서 생과일주스 2종이 나왔다고 해서 집 근처에 있는 매장에 방문했습니다. 매 여름 시즌마다 <b>이디야</b>에서 출시하는 건지는 모르겠지만 저는 처음 접하는 거라서 두 개다 사... ,프레스티시모,https://blog.naver.com/sht9182,20220526
15,#<b>이디야</b> 디저트_ 망고눈꽃빙수 종류(가격),https://blog.naver.com/euirime?Redirect=Log&logNo=222745023049,<b>이디야</b> 빙수 종류 망고눈꽃빙수 더운 여름이 다가왔습니다. 5월이지만 벌써 더우면 어쩌라는건지 이번 여름 참 걱정이네요 그래서 이번 시즌 첫 빙수를 개시했습니다!! 어디냐구요?? <b>이디야</b>에서요!! <b>이디야</b>... ,Have a kiho’ day.,https://blog.naver.com/euirime,20220524
16,<b>이디야</b> 커피수혈 (with 콤부차 레몬),https://blog.naver.com/wedding859?Redirect=Log&logNo=222740572407,토요일에는 <b>이디야</b> 열려있음! 예전에 정원칼국수 자리 (쭈꾸미도 맛있었는데) 갑자기 칼국수 땡긴다아... (공사중이라) <b>이디야</b>를 찾아들어옴 오예! 열려있다 저 멀리에서 보는데 사람이 몇명 있었음 ㅋㅋ 아이스... ,내공간,https://blog.naver.com/wedding859,20220521
17,새로 생긴 안암 <b>이디야</b>커피. 천상계맛 콜드브루크림넛,https://blog.naver.com/gocoo357?Redirect=Log&logNo=222793715185,<b>이디야</b> 커피. 창가자리가 좋아보여서 방문해보겠다 생각하고 몇 주 후에 방문했다. 내부모습 모던하고 깨끗. 학교랑 가까워서 학생이 많을 줄 알았는데 나이가 있으신 듯한 분들이 많았다. 동네 주민 같은?... ,팡파레 테이블,https://blog.naver.com/gocoo357,20220629
18,아이랑 자주가는 우리동네 아지트 <b>이디야</b> 동탄호수포레나점,https://blog.naver.com/janepark0921?Redirect=Log&logNo=222760590010,"아이랑 자주가는 우리동네 아지트 <b>이디야</b> 동탄호수포레나점 글/그림 제인팩 우리집 근처엔 작은 <b>이디야</b> 매장이 있다. 어디나 볼 수 있는 커피체인점이지만, 저렴한 커피값 덕분에 동네 엄마들이 자주 모이기도... ",I&apos;m your Jane :-),https://blog.naver.com/janepark0921,20220605
19,종료)쿠팡잇츠-<b>이디야</b> 2500원 할인(7/1~7/7) + 쁘띠파리... ,https://blog.naver.com/smijoung?Redirect=Log&logNo=222796402199,"<b>이디야</b> 할인을 한다. 6천원 이상 포장 주문시, 2500원 할인해 주고.. 22000개의 쁘띠파리 롤브레드를 선착으로 증정해 주는 이벤트 이다. 아콩이 데리러 가는 길에 주문을 넣어 놓고, 조금 빙~ 돌아서 <b>이디야</b>에... ",쉬미&apos;s 사적인 공간,https://blog.naver.com/smijoung,20220701
20,<b>이디야</b> 신메뉴 민트초코 베이커리 먹어봄 보너스 트윙클... ,https://blog.naver.com/arsoap?Redirect=Log&logNo=222782903269,#민트덕후 #민트매니아 분들에게 희소식 <b>이디야</b>가 미쳤어요!! ㅎㅎ 6월 23일 부터 ~ 9월 30일 까지 시즌 판매하는 민초유니버스 개인적으로 <b>이디야</b> 커피를 좋아하는데요 역에서 집까지 <b>이디야</b> 3곳이 있고... ,평범은 기록을 만나 특별해 진다.,https://blog.naver.com/arsoap,20220621
21,<b>이디야</b> 커피 _ 천안성성점,https://blog.naver.com/peredot0910?Redirect=Log&logNo=222735028792,회사내부에 카페가 <b>이디야</b>로 바뀌어서 <b>이디야</b> 마니아가 되신 김오빠 쿠폰도 주시는지 포인트가 쌓이는지 뭔가가 쌓여서 간식거리를 잔뜩 사와서 며칠을 맛있게 먹었었다. 그후로 나도 가끔 라떼가 먹고 싶은날... ,오늘.여기.소소한일상,https://blog.naver.com/peredot0910,20220516
22,<b>이디야</b> 생과일토마토주스&amp;홍시주스 가격/칼로리/리뷰,https://blog.naver.com/lnk2721?Redirect=Log&logNo=222749454251,<b>이디야</b> 신메뉴 생과일토마토주스 <b>이디야</b>에서 생과일토마토주스가 출시되었는데요. 생과일수박주스는 작년에 마셔봐서 이번엔 생과일수박주스와 홍시주스로 골랐습니다. 생과일토마토주스의 가격은 4900원... ,Leisera의 육아&일상 리뷰♡,https://blog.naver.com/lnk2721,20220527
23,<b>이디야</b> 와플메이커 프로모션 한다고 엄마가 사다 줌,https://blog.naver.com/runtob?Redirect=Log&logNo=222742240359,주말에 친정엄마가 슬그머니 내민 <b>이디야</b> 와플메이커 평소에 와플메이커 살까 말까 엄청... 지금 <b>이디야</b>에서 와플메이커 주는 행사를 한대요. 색상은 핑크랑 화이트 감성미니가전이라 가볍고 예쁘더라구요... ,준브라더스와 세상사는 이야기,https://blog.naver.com/runtob,20220526
24,"포항 화진 <b>이디야</b>커피, 한적하고 오션뷰 좋아",https://blog.naver.com/poiu5525?Redirect=Log&logNo=222747658412,"포항 화진 <b>이디야</b>커피, 한적하고 오션뷰 좋아 포항 화진쪽으로 지나가거나 화진해수욕장으로 놀러간다면 꼭 한번씩 들리는 <b>이디야</b>커피 근처에 있는 대형카페도 좋지만 포항 화진 <b>이디야</b>커피는 엄청 큰... ",윤서야놀자♥,https://blog.naver.com/poiu5525,20220526
25,"언주역 카페 <b>이디야</b>커피랩 : 커피, 베이커리, 케이크 후기",https://blog.naver.com/wd4367?Redirect=Log&logNo=222750377585,"<b>이디야</b>랩 많이들어봐서 기대하면서갔는데 생각했던것만큼 너무 좋았다 일단 앉을자리가 다 편해보여서 이게 제일 좋음 건너편에서 한번 찍기 언주역 카페 <b>이디야</b>랩 들어가면 베이커리, 샌드위치, 케익이... ",✨,https://blog.naver.com/wd4367,20220529
26,[MENU] 자주가는 카페 메뉴 알아보기 :: <b>이디야</b> (2022.06.),https://blog.naver.com/lovelyjiwone?Redirect=Log&logNo=222769858718,"자주가는 카페 메뉴 알아보기 <b>이디야</b> (2022. 06.) 한 때 진~~짜 자주갔던 카페 <b>이디야</b>! <b>이디야</b>가서 허니브레드 or 치케 먹어주는게 꿀맛이었는데... 요즘은 이거 말고도 맛있는게 너무 많아졌고.. 요즘 스벅, 공차... ","여행과 일상, 모든 순간 :D",https://blog.naver.com/lovelyjiwone,20220612
27,"춘천 <b>이디야</b> 춘천소양강점, 춘천 대형카페",https://blog.naver.com/1134sin?Redirect=Log&logNo=222748975867,"춘천 카페 <b>이디야</b> 춘천소양강점, 춘천 대형카페 안녕하세요 :) 가족끼리 당일치기로 춘천에 가서 통나무집숯불닭갈비를 먹고 정원이 있는 예쁜 카페 <b>이디야</b> 춘천소양강점에 다녀왔어요 원래 목적지는 <b>이디야</b>... ",수연로그,https://blog.naver.com/1134sin,20220527
28,[내돈내산]<b>이디야</b>커피 아기과 함께 갈수있는 카페,https://blog.naver.com/nja1215?Redirect=Log&logNo=222736689812,아기 <b>이디야</b>에 와서 어떤거 먹을까 보다가 #<b>이디야</b>뽀로로 사과맛을 하나 사줬더니 입짧은 우리 아기 엄청 좋아서 꿀꺽꿀꺽 마신다 입이 굉장히 짧아진 우리 이준이 키즈뽀로로 주스 하나에 지금신세계를... ,촌스런 찌나,https://blog.naver.com/nja1215,20220518
29,"[각산카페/<b>이디야</b>반야월점]연유콜드브루,버블흑당라떼 마시고 옴",https://blog.naver.com/daseul7863?Redirect=Log&logNo=222750476977,신서네거리에 있는 3층짜리 <b>이디야</b> 카페에 다녀와써요~! (매장은 2층까지예영) 건물전체가 <b>이디야</b>커피라서 얼마나 좋을까 궁금했어요 ㅎㅎ <b>이디야</b>스러운 카페 인테리어 <b>이디야</b>카페 벽은 항상 이 벽돌로 꾸미는... ,스리네 쑥스로그,https://blog.naver.com/daseul7863,20220529
30,간만에 <b>이디야</b> 마산중앙점 방문,https://blog.naver.com/boradite?Redirect=Log&logNo=222738544537,거기가 바로 #<b>이디야</b>_마산중암점 이다... 사실 커피를 좋아하고 커피맛을 좀 안다는 사람들은 #<b>이디야</b> 커피가 별로라고 하는데... 개인적으로 난 커피를 좋아하지만 커피맛은 특별한 차이를 잘 모르겠다.. 게다가... ,천필 드라마작가의 작업실,https://blog.naver.com/boradite,20220519
31,가볼만 한 곳 / 밀양여행코스 호박소계곡 얼음골 얼음골 <b>이디야</b>,https://blog.naver.com/eses1318?Redirect=Log&logNo=222786844068,"<b>이디야</b> 밀양얼음골점 경남 밀양시 산내면 얼음골옛길 358-9 070-7701-1647 평일 10:00 - 20:00 주말, 공휴일 10:21:00 저 저질체력이거든요 호박소계곡에서 꼴랑 그거 걸었다고 힘들어서 얼음골 초입에 새로 오픈한 <b>이디야</b>... ",여행은 먹는게 반이야,https://blog.naver.com/eses1318,20220624
32,<b>이디야</b>커피는 바닐라라떼지! : 꼭 한번 마셔봐야,https://blog.naver.com/insung1214?Redirect=Log&logNo=222757674685,<b>이디야</b>커피 매장에 들렀습니다. 아침 산책했더니 등에 땀이나고 쉬고싶어서요. 참새는 방앗간이 좋습니다. 하하하. 주문하고나서 밖을 보고 있어요(감상). 바람이 시원해서 에어컨보다 좋습니다. 여기 <b>이디야</b>매... ,코리아 롱비치 14,https://blog.naver.com/insung1214,20220603
33,<b>이디야</b> 드립백｜산미없는 아메리카노 추천 : 콜롬비아... ,https://blog.naver.com/1kg_otl?Redirect=Log&logNo=222781147753,"평소 <b>이디야</b> 커피를 좋아하고요 몰랐는데, <b>이디야</b>에 드립백도 판매하길래 그래서 한번 제가 한번..! 마셔 보았습니다~~~~~ 결론부터 말하면 합.격! 걍~ 개운하고 고소한 맛이라 깔끔해요 보통 아메리카노보다 더... ",아무리뷰,https://blog.naver.com/1kg_otl,20220620
34,<b>이디야</b>커피 생과일 토마토주스 4900원 : 신선한 맛이 좋아,https://blog.naver.com/insung1214?Redirect=Log&logNo=222764909748,"<b>이디야</b>커피 생과일 토마토주스 처음 주문했는데, 성공했습니다. 빨대로 한모금 먹으니까... https://m.blog.naver.com/insung1214/222759214130 <b>이디야</b>커피 수박주스도  괜찮았지만 생과일 토마토주스가 제취향에는 더... ",코리아 롱비치 14,https://blog.naver.com/insung1214,20220608
35,"[블챌] 6월 주간일기 챌린지 #2 (<b>이디야</b>커피랩,성수디올... ",https://blog.naver.com/99and100?Redirect=Log&logNo=222778500001,&lt;논현 카페 <b>이디야</b> 커피랩&gt; 결혼식 끝나구 두리번 거리다가 가까운곳에 <b>이디야</b> 커피랩이 있어서 방문 정말 오지게 크다 오바보태서 실내에서 길잃을뻔 했다 ㅋ 가격도 <b>이디야</b> 커피랩답게 그냥 <b>이디야</b> 가격이... ,몽글몽글 일상로그,https://blog.naver.com/99and100,20220618
36,<b>이디야</b> 1인 빙수 소비자의 니즈를 공략한 아이디어,https://blog.naver.com/ohmok9531?Redirect=Log&logNo=222756868799,<b>이디야</b> 1인 빙수 소비자의 니즈를 공략한 아이디어 <b>이디야</b> 1인 빙수 판매하는 것도 처음 알았고 한가지 종류가 아닌 몇 가지 있다는 것도 첨 알았습니다. 제가 선택한 빙수 맛은 팥인절미입니다. 딸기 피치... ,오목의 체험공간,https://blog.naver.com/ohmok9531,20220603
37,<b>이디야</b> 신메뉴 생과일 토마토 주스 직접 마셔본 후기,https://blog.naver.com/soqls0321?Redirect=Log&logNo=222747161130,<b>이디야</b> 신메뉴 생과일 토마토 주스 직접 마셔본 후기 <b>이디야</b>에서 여름 신메뉴로 &lt;생과일 토마토 주스&gt;와 &lt;생과일 수박주스&gt;를 출시했습니다. 더운 여름을 겨냥한 시원하고 청량한 과일 주스로 생과일을... ,요이삔것의 즐거운 일상,https://blog.naver.com/soqls0321,20220526
38,"5월의 홍대, 프린스길 카페 <b>이디야</b>, 가비애 커피 힐링",https://blog.naver.com/sea4165?Redirect=Log&logNo=222752191999,프린스길 카페 <b>이디야</b> #5월 어느새 6월을 앞두고 훌쩍 더워지긴 했지만 도심 어딘가에도 주위를 돌면... 220530.M.  #일상 #생각 #쉼 #5월 #홍대카페가비애 #홍대<b>이디야</b> #홍대프린스길 #홍대걷고싶은거리 #포멜라토,그냥 느낌,https://blog.naver.com/sea4165,20220530
39,경주국립박물관점 <b>이디야</b> 특색있는 박물관카페,https://blog.naver.com/im_art?Redirect=Log&logNo=222726468047,저는 달고나라떼 신랑은 청포도 음료 주문했어요 이곳에는 아기의자도 있어요 아기와 같이온 손님도 배려해주는 <b>이디야</b> 카페 아주좋아요 음료도 맛있었습니다 <b>이디야</b>만의 특색있는 빵도 팔아서 더... ,스노우볼 만들기,https://blog.naver.com/im_art,20220509
40,<b>이디야</b> 커피 아이스 아메리카노,https://blog.naver.com/dude_72?Redirect=Log&logNo=222759419492,방문한 '<b>이디야</b> 커피' 주문은 '아이스 아메리카노 extra' 커피 체인점 중 가장 많은 체인점을 보유하고 있기에 전국 웬만한 도시에는 '<b>이디야</b>커피'를 만날 수 있다. 커피 맛도 제대로 모르지만 어느새 '얼죽아'가... ,◎..◎;;;,https://blog.naver.com/dude_72,20220604
41,디저트_<b>이디야</b>감자칩 크리미초코감자쿠키 스낵,https://blog.naver.com/amurojiha?Redirect=Log&logNo=222727478334,#단짠 #<b>이디야</b> #<b>이디야</b>스낵 #<b>이디야</b>감자칩 #<b>이디야</b>초코감자쿠키 #<b>이디야</b>초코감자칩 EDIYA SNACK 크리미초코 감자 쿠키 커피☕️로 유명한 <b>이디야</b>는 상상을 초월하는 수준의 다양한 메뉴들로 소위 카페... ,폴댄스코리아-핀업스타 윤보현_먹뽀현,https://blog.naver.com/amurojiha,20220510
42,춘천 석사동 카페 <b>이디야</b> 엔타점 신메뉴 여름사냥 달고나... ,https://blog.naver.com/mistuki07?Redirect=Log&logNo=222813312987,"바로 <b>이디야</b>가 있는데 마트에서 장을... 보려고 했는게 생각보다 살게 없어서 바로 올라와서 메가박스... 얼른 <b>이디야</b> 입점ㅋ 옆에 앤티앤스 프레즐이 있었는데, 매장이 약간 좁고 프레즐은 안먹을거라 춘천... ",서쪽의 웨스트에서 불어오는 바람의 윈드,https://blog.naver.com/mistuki07,20220718
43,[2022.06.11] 경주 2일차_생콩 우거지탕+국립경주박물관 <b>이디야</b>,https://blog.naver.com/khj900413?Redirect=Log&logNo=222779632242,(그래서 사진이 없음..ㅠ) 더위도 피할 겸 겸사겸사 국립경주박물관에 있는 <b>이디야</b> 고고 우리가 시킨 건... <b>이디야</b> 경주박물관점에서만 만날 수 있는 신라의 미소 마들렌 혹시 몰라서 쑥 마들렌 하나만 샀는데... ,Hazzy&apos;s Think Tank,https://blog.naver.com/khj900413,20220619
44,<b>이디야</b>커피 신메뉴,https://blog.naver.com/bonjour82?Redirect=Log&logNo=222722975703,"<b>이디야</b> 신제품이 나왔다. 원래 컴포즈랑 메가커피, 빽다방 위주로 다니는데 30%정도 저렴한 가격으로... #내돈내산 #<b>이디야</b>신메뉴 #믹스치노 *시럽 어플이나 <b>이디야</b> 어플에 가끔 할인쿠폰 뜨니 활용하기 원래... ","본(本, born, see)",https://blog.naver.com/bonjour82,20220506
45,"메이플 넛 브레드, 아메리카노와 잘 어울려 : <b>이디야</b>커피... ",https://blog.naver.com/insung1214?Redirect=Log&logNo=222797877216,"<b>이디야</b>커피 강릉강문해변점, 주차장 자리가 부족할줄 알고 오는내내 살짝 불안했었는데요, 자리가... #강릉 #강릉경포대 #경포대해수욕장 #강릉강문해변 #강릉강문해변카페 #<b>이디야</b>카페강문해변 #메이플넛브레드",코리아 롱비치 14,https://blog.naver.com/insung1214,20220702
46,"<b>이디야</b> 1인빙수 포장 망고 딸기 요거놀라 5900원, 앱쿠폰 천원.",https://blog.naver.com/jyih0702?Redirect=Log&logNo=222750127125,아깝고 <b>이디야</b>앱에 비씨카드로 오더하면 할인된다고 하는데 선착순이라 그런가 할인 안되고ㅡㅡ 네이버 <b>이디야</b> 주문도 근처매장에는 안 되고ㅡㅡ 결국 <b>이디야</b> 앱에서 주는 1천원 빙수쿠폰만 사용함.... ,딸둘 엄마,https://blog.naver.com/jyih0702,20220528
47,양산석산 <b>이디야</b>/아인슈페너 핸드 드립커피 페르소나 블렌드... ,https://blog.naver.com/amj5356?Redirect=Log&logNo=222751227366,<b>이디야</b> 아메리카노 쿠폰이 생겨서 동네 <b>이디야</b> 다녀왔어요 날씨가 요즘 더워서 하루에 몇잔의 커피를 먹는지 저는 아메리카노를 즐기지 않아서 추가금 내고 아인슈페너 변경해서 주문했답니다 울동네 있는... ,왕뽈따구,https://blog.naver.com/amj5356,20220529
48,<b>이디야</b> 카페모카 엑스트라 마셨더니 휘핑이 엄청 달아요,https://blog.naver.com/wjstk6966?Redirect=Log&logNo=222746276633,"잘먹었드아 가족들과 천안으로 놀러갔던 날, <b>이디야</b> 카페모카 엑스트라 마셔보게 되었답니다. (꾸니가... 갑자기 제가 학창시절 때 생각났는데, 저 고등학생때 친구들하고 젤 자주 가던 카페가 <b>이디야</b>거든요... ",혜찜니의 귀염뽀짝 블로그,https://blog.naver.com/wjstk6966,20220525
49,<b>이디야</b> 콤부차 애플베리,https://blog.naver.com/snukks?Redirect=Log&logNo=222838129474,<b>이디야</b>에서 나온 콤부차 애프베리 맛입니다. 집에 있길래 먹어 보았는데 제 스탈이라 올려봅니다.... 제가 제일 좋아했던 바리스타 룰스는 이제 가끔만 먹어줘야겠습니다^^ #<b>이디야</b>콤부차 #콤부차... ,주홍색연구의 블로그,https://blog.naver.com/snukks,20220803
50,<b>이디야</b>커피 - 더블토피넛라떼/ 호떡/ 프레즐,https://blog.naver.com/dksork03?Redirect=Log&logNo=222717574239,&lt;&lt; 오늘은 <b>이디야</b>커피에 오후 5시가 넘어 들렀다. &lt;&lt; 박막례 할머니가 파란색 믹스커피를 열심히... &lt;&lt; 이건 <b>이디야</b>커피에서 아마도 겨울메뉴로 나왔던 꿀호떡. 1500원 &lt;&lt; 오늘 <b>이디야</b>커피를 방문한 이유. 미리... ,에너자이저를 등에 짊어지고 힘차게.,https://blog.naver.com/dksork03,20220501
51,<b>이디야</b> X 단미 올데이브런치 와플메이커 파스텔 핑크 수령 후기,https://blog.naver.com/okuimasami?Redirect=Log&logNo=222758955668,<b>이디야</b> X 단미 올데이브런치 와플메이커 파스텔 핑크 수령 후기 친절하신 사장님께서 갖고 가기 편하게... 마침 최근까지 맛있어서 즐겨 마시던 <b>이디야</b>커피에서 동생과 음료를 열심히 사 마시고 스탬프를... ,몽토의 내일도 꿀맛,https://blog.naver.com/okuimasami,20220604
52,<b>이디야</b> 비누 커피 스크럽 바디바 키트 이벤트 당첨! 수령 후기,https://blog.naver.com/wogur0217?Redirect=Log&logNo=222761756777,하듯 <b>이디야</b>에서 하는 이벤트에 당첨되었어요 조건이 개인컵 주문을 많이 하는 걸로 알고 있는데... 단골 <b>이디야</b> 매장에 수령 예약 후 <b>이디야</b> 커피 스크럽 바디바 KIT를 수령했습니다! 처음에 제품을 잘 몰라서... ,"상상의 ""스마트잇(Smart IT)""",https://blog.naver.com/wogur0217,20220606
53,암사 조용한 카페: 암사역 <b>이디야</b>커피,https://blog.naver.com/kk100011?Redirect=Log&logNo=222836578428,간단하게 저녁때울겸 책읽을겸 방문한<b>이디야</b>커피. <b>이디야</b>1번출구 인근에 있어서 찾아가기 쉽다. 개인적으로 눈치안보고 노트북이나 책보려면 이런체인점 카페가좋다. 워낙 요새 저렴하고양많은... ,위로하며 살기,https://blog.naver.com/kk100011,20220801
54,아샷추 빽다방 <b>이디야</b> 봄봄 비교 + 만들기,https://blog.naver.com/lmml0228?Redirect=Log&logNo=222744519905,"빽다방 <b>이디야</b> 봄봄 아샷추 비교 출근길에 봄봄과 <b>이디야</b>, 빽다방이 있어 매일 아침 한곳씩 들려서 야삿추 주문 후 비교해봤어요 빽다방 야삿추 가격 2500원 카페인 93mg / 칼로리 265kcal / 당류 63g 다른 카페는... ",집사의 어느날,https://blog.naver.com/lmml0228,20220524
55,<b>이디야</b> 콜드브루 스틱 간편하고 깔끔한 맛,https://blog.naver.com/heeju7026?Redirect=Log&logNo=222727340920,"이번에 구입한 <b>이디야</b> 콜드브루 스틱을 소개 드립니다. 콜드브루가 생소하신 분들을 위해 간단히 소개... 홈플러스 온라인몰에서 <b>이디야</b> 콜드브루 스틱 1+1 행사하길래 주문해 봤습니다. 스틱 200개를 25,000원에... ",취향단편집,https://blog.naver.com/heeju7026,20220510
56,강남데이트 오랜만에 역삼카페 <b>이디야</b>랩,https://blog.naver.com/irenesumi?Redirect=Log&logNo=222727095664,#주차편한 #역삼카페 라서 주차장이 더 유명한 #<b>이디야</b>랩 개인적으로도 #강남<b>이디야</b>랩 큰 대로편에 있어서 강남골목운전 안해도 되고 #강남주차 제일 편한 카페라서 종종 찾게된답니다.... ,소소한 35% 문쑴 log,https://blog.naver.com/irenesumi,20220510
57,이마트 추천상품 <b>이디야</b> 스무디 딸기바나나는 품절템!!,https://blog.naver.com/98728652?Redirect=Log&logNo=222752730786,"하는데요~ <b>이디야</b>커피에서 각종 과일을 사용해서 한 끼 식사 대용으로 마시기 좋은 병주스 <b>이디야</b> 스무디 딸기＆바나나, 귀리＆바나나＆당근, 레드 용과 3종이 출시되었더라고요!! 제가 한방 늦었는지 보통... ",후니로니네 즐거운 리얼Story,https://blog.naver.com/98728652,20220530
58,네스프레소 호환 캡슐 / <b>이디야</b>커피 캡슐,https://blog.naver.com/uiicu?Redirect=Log&logNo=222731180342,<b>이디야</b> 커피 캡슐 사진. 글_손두부 우연히 커피 마시러 갔다가 캡슐 발견! 샘플 3가지 맛이 증정으로... 취) <b>이디야</b> 캡슐과 네스프레소 캡슐 추출 후 비교! 네스프레소 알루미늄 케이스라 구멍이 뽕! 표시.... ,두부네 일상,https://blog.naver.com/uiicu,20220513
59,상무지구카페 <b>이디야</b> 광주상무중앙점_<b>이디야</b>커피,https://blog.naver.com/junge0923?Redirect=Log&logNo=222721373687,상무지구카페 <b>이디야</b> 광주상무중앙점_<b>이디야</b>커피 요즘 제가 제일 좋아하는 카페인 #<b>이디야</b> 실은 배달로만 시켜서 먹다가 이번에 상무지구에 볼일이 있어서 잠깐 들려서 쉬다가 왔습니다 :) 아침이라서 사람도... ,마음이 핫쿵한다!,https://blog.naver.com/junge0923,20220505
60,포항 <b>이디야</b>,https://blog.naver.com/dbstj1228?Redirect=Log&logNo=222820902711,포항 <b>이디야</b> 뒤 배경이 이쁘다 해서 가다가 들러서 커피 마심 창밖 배경 눈이 다 시원해진다 배경을 바탕으로 사진 찍어도 넘 이쁘다 커피도 맛나게 먹고 행복 그 자체네 #포항<b>이디야</b>#포항화진점#<b>이디야</b>#잘먹었다... ,행복이 가득한 일상,https://blog.naver.com/dbstj1228,20220720
61,<b>이디야</b> 커피에서 토피넛라떼와 허니브레드 후기,https://blog.naver.com/daelimuc?Redirect=Log&logNo=222527162685,"오늘은 <b>이디야</b>의 인기 메뉴인 토피넛 라떼를 마셔봤습니다. 오늘 방문한 <b>이디야</b>는 저희 집과 가장 가까운 안산초지점이고, 오늘은 전에 받은 기프티콘으로 음료를 주문했습니다. 받은 기프티콘은 다른 메뉴인데... ",대림대학교 공식 블로그,https://blog.naver.com/daelimuc,20211006
62,학동역 <b>이디야</b> 건설회관점 - 콜드브루 화이트비엔나,https://blog.naver.com/caeliflos?Redirect=Log&logNo=222730248504,학동역 <b>이디야</b> 건설회관점 - 콜드브루 화이트비엔나 학동역 근처 있는 <b>이디야</b> 건설회관점을 방문했어요. 학동역 쪽에는 <b>이디야</b>커피랩 본점이 있어서인지 학동역 주변으로 <b>이디야</b>가 꽤 있는데 그 중 하나인.... ,♡ caeliflos ♡,https://blog.naver.com/caeliflos,20220512
63,<b>이디야</b>커피 디저트 : 토피넛 크로플,https://blog.naver.com/insung1214?Redirect=Log&logNo=222750064981,"참새가 방앗간을 그냥 지나칠수 없듯이 <b>이디야</b>커피 매장안으로 들어갑니다. 주말 이른 아침시간이라... '딸기야, 아빠도 고마워' 결론은, <b>이디야</b>커피 토피넛 크로플 맛있습니다!! #<b>이디야</b>커피... ",코리아 롱비치 14,https://blog.naver.com/insung1214,20220528
64,[발산역]<b>이디야</b>커피 강서 NC점 /제주청귤 차.,https://blog.naver.com/qwerdf15?Redirect=Log&logNo=222836238703,강서 NC 백화점 바로 옆에 있는 <b>이디야</b> 카페를 다녀왔었어요. 발산역 3번출구에서 직진-&gt; 파리바게뜨가... 매장 외관 찍은 줄 알았더니 사진이 없네요..ㅠ 뚜르르르ㅠㅠ (<b>이디야</b> 외관사진 없어서 생략)... ,자유로움이 좋은,https://blog.naver.com/qwerdf15,20220801
65,가평 청평 맛집 / 나들이 가는 길 들린 청평그린휴게소 / <b>이디야</b>... ,https://blog.naver.com/dpfls080?Redirect=Log&logNo=222773352669,제육이랑 돈가스 다먹고 나왔어요ㅋㅋㅋ 진짜 존맛탱 바로 옆에는 <b>이디야</b> 가평대성점이 있어요!... #가평맛집 #청평맛집 #대성리맛집 #가평카페 #청평카페 #대성리카페 #청평그린휴게소 #<b>이디야</b>가평대성점,시오시작,https://blog.naver.com/dpfls080,20220615
66,샷 추가 테이크아웃해서 더욱 고소하게 즐긴 <b>이디야</b> 커피,https://blog.naver.com/redst2015?Redirect=Log&logNo=222752683978,<b>이디야</b>커피 쿠폰이 생겨서 근처로 테이크아웃을 하러 갔답니다 지친 일상 중 카페에 가서 잠시나마 여유를 즐기는 것도 좋은 것 같아요 일하다가 잠시 우체국에 들려야 해서 왔는데요 마침 뒤편에 <b>이디야</b>커피가... ,분당 자동차멀티샵,https://blog.naver.com/redst2015,20220530
67,<b>이디야</b>커피 디카페인 콜드브루 니트로 4200원 : 진짜 흑맥주... ,https://blog.naver.com/insung1214?Redirect=Log&logNo=222771225090,<b>이디야</b>커피 콜드브루 니트로 점심식사 후에 좀 덥네요. 산책겸 운동겸 해서 밖에 외출합니다. 잠시 걸으니 더워집니다. 생수 챙기는걸 깜빡했어요. 어느새 습관처럼(?) <b>이디야</b>커피 매장을... ,코리아 롱비치 14,https://blog.naver.com/insung1214,20220613
68,<b>이디야</b> &quot;크림샷 라떼 &quot; 신상음료 후기,https://blog.naver.com/milanosaurus?Redirect=Log&logNo=222722897335,#<b>이디야</b>마곡점 Tel: 02-3662-4121 위치: 서울 강서구 마곡동 773-3 현대 힐스테이트 에코동익 131호 영엽시간... 이동하는데 <b>이디야</b>로 들어가기로 했다! 안그래도 신 메뉴가 들어왔다는 소식에 솔깃해진 나. 새로운... ,미류의 맛집 탐방,https://blog.naver.com/milanosaurus,20220506
69,블루온<b>이디야</b> 캠페인 당첨 (영등포에이스점),https://blog.naver.com/antonina?Redirect=Log&logNo=222723543752,안녕하세요~ 오늘은 <b>이디야</b> 매장에서 내컵사용 하니 선물이 당첨된! 행복한 후기를 남겨 봅니다. 회사1층에 위치한 <b>이디야</b>커피 영등포에이스점! 얼마전 푸른바다를 위한 동행 : 블루온<b>이디야</b>캠페인 이벤트가... ,친절한 안또의 일상 이야기,https://blog.naver.com/antonina,20220507
