,title,link,image,author,discount,publisher,pubdate,isbn,description
129,실전 시계열 분석 (통계와 머신러닝을 활용한 예측 기법),https://search.shopping.naver.com/book/catalog/32473353622,https://shopping-phinf.pstatic.net/main_3247335/32473353622.20220527052434.jpg,에일린 닐슨,34200,한빛미디어,20210409,9791162244081,"시계열 분석의 모든 것 
실제 환경에 특화된 시계열 데이터 분석 및 모범 사례를 다루는 실무 지침서다. ARIMA 및 베이즈 상태 공간 같은 표준적인 통계 모델과 계층형 모델을 폭넓게 다루고, 시계열 데이터 모델링의 현대적인 파이프라인 전체를 실용적인 관점에서 안내한다. 이 책에 담긴 통계와 머신러닝 기술을 활용하면 데이터 엔지니어링 및 분석 과제를 해결하는 방법을 익히고, 시계열 데이터의 핵심을 꿰뚫어볼 수 있는 시각을 얻을 수 있을 것이다."
130,파이썬 머신러닝 완벽 가이드 (다양한 캐글 예제와 함께 기초 알고리즘부터 최신 기법까지 배우는),https://search.shopping.naver.com/book/catalog/32506638816,https://shopping-phinf.pstatic.net/main_3250663/32506638816.20220527083727.jpg,권철민,0,위키북스,20190228,9791158391386,"자세한 이론 설명과 파이썬 실습을 통해 머신러닝을 완벽하게 배울 수 있습니다!

《파이썬 머신러닝 완벽 가이드》는 이론 위주의 머신러닝 책에서 탈피해 다양한 실전 예제를 직접 구현해 보면서 머신러닝을 체득할 수 있도록 만들었습니다.  캐글과 UCI 머신러닝 리포지토리에서 난이도가 있는 실습 데이터를 기반으로 실전 예제를 구성했고, XGBoost, LightGBM, 스태킹 기법 등 캐글의 많은 데이터 사이언스에서 애용하는 최신 알고리즘과 기법에 대해 매우 상세하게 설명했습니다."
131,실전 금융 머신러닝 완벽 분석,https://search.shopping.naver.com/book/catalog/32465472719,https://shopping-phinf.pstatic.net/main_3246547/32465472719.20220527024820.jpg,마르코스 로페즈 데 프라도,36000,에이콘출판,20190102,9791161752334,"2019년 대한민국학술원 우수학술도서 선정도서

머신러닝을 금융에 적용하는 방법을 알려주며, 이론 연구를 넘어선 실전 경험을 바탕으로 어떠한 장점과 위험이 존재하는 것인지 빠짐없이 설명한다. 저자가 20년 간 금융에서 실제로 적용해 본 머신러닝 기법에 대해 각각의 장단점과 함께 개별 기법들을 상세히 설명한다. 또 금융에 맞는 데이터 구조, 모델링, 백테스팅, 유용한 금융적 특징, 고성능 컴퓨팅에 이르기까지 최고 전문가의 시각에서 전달해 주는 실전 지식을 빠짐없이 나열한다.
대부분의 금융 머신러닝 프로젝트가 실패하는 이유와 성공적인 금융 머신러닝 프로젝트를 위해서 어떠한 요소가 갖춰져야 하는지 설명하고 있다. 특히 대부분 프로젝트가 저지르는 백테스팅의 오류를 심도 있게 설명한다.
메타-전략 패러다임의 효용성과 중요성을 설명해 주며, 대부분 성공한 프로젝트가 활용하고 있는 메타-전략 패러다임을 예제와 함께 잘 설명한다. 이 책은 그 깊이로 인해 머신러닝과 금융에 대한 최소한의 지식을 갖춰야 이해할 수 있지만, 최소한의 지식이 바탕이 되고 나면 책에서 다루고 있는 깊이 있고 실용적인 내용으로부터 많은 도움을 받을 수 있다."
132,"텐서플로를 활용한 머신러닝 (그림으로 쉽게 개념부터 익히는 머신러닝, 딥러닝 입문서)",https://search.shopping.naver.com/book/catalog/32466950873,https://shopping-phinf.pstatic.net/main_3246695/32466950873.20220527043116.jpg,니샨트 수클라,27000,한빛미디어,20190201,9791162241073,"텐서플로를 활용해 지금 바로 머신러닝/딥러닝 익히기! 

이 책은 머신러닝이나 텐서플로를 처음 접하는 분을 위한 입문서입니다. 머신러닝, 텐서플로 입문자에게는 1부가 특히 중요합니다. 머신러닝의 용어와 이론을 소개하고 텐서플로 개발을 시작할 수 있도록 안내합니다. 2부에서는 머신러닝의 거의 전 분야에 걸쳐 접하게 될 기본 알고리즘을 다룹니다. 마지막으로 3부에서는 텐서플로의 꽃, 신경망을 소개합니다.

●	머신러닝의 개념과 텐서플로의 주요 역할
●	머신러닝의 기본 알고리즘: 회귀, 분류, 군집, 은닉 마르코프 모델
●	오토인코더, 강화학습, 합성곱 신경망, 순환 신경망, 시퀀스2시퀀스 모델, 유틸리티"
133,초소형 머신러닝 TinyML (모델 최적화부터 에지 컴퓨팅까지 작고 빠른 딥러닝을 위한 텐서플로라이트),https://search.shopping.naver.com/book/catalog/32466556822,https://shopping-phinf.pstatic.net/main_3246655/32466556822.20220527022131.jpg,피트 워든^대니얼 시투나야케,36000,한빛미디어,20200820,9791162243411,"텐서플로 라이트를 활용한 마이크로컨트롤러 머신러닝

AI 음성비서 서비스를 만드는 구글 어시스턴트 팀은 불과 14KB짜리 모델을 사용해 “OK 구글”이란 말을 인식한다. 이는 마이크로컨트롤러에도 탑재 가능한 용량이다. 초소형 머신러닝 ‘TinyML’은 딥러닝과 임베디드 시스템의 결합으로 작은 기기에 음성 인식, 제스처 감지 등 놀라운 능력을 부여한다. 이 책은 어떠한 환경에도 적용할 수 있는 작은 모델을 훈련하는 방법을 담고 있다. 머신러닝이나 마이크로컨트롤러를 다룬 경험이 없어도 다양한 프로젝트를 단계별로 따라 하다 보면 실무 활용 능력을 키울 수 있을 것이다."
134,생활 속 문제를 통해 배워보는 머신 러닝 (파이썬 머신 러닝 블루프린트),https://search.shopping.naver.com/book/catalog/32492757804,https://shopping-phinf.pstatic.net/main_3249275/32492757804.20220527051330.jpg,알렉산더 콤스,27000,에이콘출판,20171130,9791161750859,이 책은 강력한 프로그래밍 언어인 파이썬을 기반으로 데이터를 통해 현실 문제를 파악하고 머신 러닝으로 해결하는 방법과 과정을 설명한다. 낮은 가격의 아파트 찾기나 저렴한 항공권 구하기와 같은 일상의 문제부터 챗봇(Chatbot) 및 추천 엔진 구축과 같은 기술 중심의 문제까지 친숙하고 다양한 사례를 다룬다. 실무 중심의 단계별 데이터 분석 및 모델링을 이해하고 실습할 수 있다.
135,알고리즘 구현으로 배우는 선형대수 with 파이썬 (행렬의 기초부터 텐서를 활용한 머신러닝과 딥러닝 적용까지),https://search.shopping.naver.com/book/catalog/32441036021,https://shopping-phinf.pstatic.net/main_3244103/32441036021.20220527034328.jpg,장철원,30600,비제이퍼블릭,20211224,9791165921125,"행렬의 기초부터 텐서를 활용한 머신러닝과 딥러닝 적용까지
선형대수, 직접 구현하여 내 것으로 만들자!

『선형대수와 통계학으로 배우는 머신러닝 with 파이썬』의장철원 저자가 선형대수 기초를 다잡고 싶은 독자를 위해 집필한 선형대수 책이다. 기초적인 행렬부터 고차원 텐서까지 선형대수를 구성하는 개념 및 이론을 소개하고 독자 스스로 자신의 분야에 응용할 수 있도록 도와준다. 또한, 선형대수 이론이 의미하는 바를 자세히 설명하고 선형대수 이론을 파이썬 코드로 직접 구현함으로써 내 손으로 선형대수 라이브러리를 직접 만드는 즐거움을 선사한다.

실습은 두 파트로 나뉜다. 파이썬 실습 파트에서는 라이브러리를 사용하지 않고 순수 파이썬 코드로 선형대수 이론을 직접 구현해 봄으로써 선형대수 기본기를 탄탄하게 다진다. 넘파이 실습 파트에서는 파이썬에서 제공하는 넘파이 라이브러리를 활용해 선형대수 이론을 활용하는 방법을 다룬다."
136,통계학으로 배우는 머신러닝 2/e (스탠퍼드대학교 통계학과 교수에게 배우는 머신러닝의 원리),https://search.shopping.naver.com/book/catalog/32467382999,https://shopping-phinf.pstatic.net/main_3246738/32467382999.20220527035201.jpg,트레버 헤이스티,54000,에이콘출판,20210104,9791161754727,"머신러닝을 통한 모델 학습을 통계학적 체계 내에서 설명한다. 다양한 통계 이론을 살펴보고, 회귀에서 신경망에 이르는 머신러닝 알고리즘에서 이들이 어떠한 의의가 있는지 배울 수 있다. 단순히 머신러닝 모델을 적용하는 것을 넘어 모델의 이론적 배경을 이해함으로써 데이터에서 더욱 깊은 인사이트를 얻고자 하는 사람에게 추천한다."
137,"데이터 예측을 위한 머신 러닝 (기본 알고리즘 및 적용 예제, 사례 연구로 살펴보는)",https://search.shopping.naver.com/book/catalog/32456266632,https://shopping-phinf.pstatic.net/main_3245626/32456266632.20220527082225.jpg,존 캘러허,40500,에이콘출판,20170428,9788960779976,"[데이터 예측을 위한 머신 러닝]은 데이터를 바탕으로 결과를 예측하는 데이터 예측이라는 대표적인 머신 러닝 적용 분야를 통해 다양한 머신 러닝의 기본 원리를 알아보고, 각 방식의 장단점과 상황에 맞는 선택 기준을 알아본다. 실제 머신 러닝을 사용할 때 알고리즘 선택 만큼이나 중요한 데이터 준비, 데이터 탐색 과정을 비롯해 수립한 모델의 평가 및 적용, 모니터링에 이르는 데이터 예측 프로젝트의 전 과정을 상세히 다룬다. 이와 관련된 여러 개념을 다양한 분야의 적용 예제, 사례 연구를 통해 구체적으로 이해하기 쉽게 설명한다."
138,어서와~ 머신러닝은 처음이지? (누구나 쉽게 할 수 있는 머신 러닝 마스터 입문서),https://search.shopping.naver.com/book/catalog/32438195922,https://shopping-phinf.pstatic.net/main_3243819/32438195922.20220527025140.jpg,양지헌,0,더알음,20161221,9791195484737,"컴퓨터가 어떤 것을 배워서 사람을 돕고 더 나아가서 사람의 지식을 넘어선다는 머신러닝이 만화 속에서만 나왔던 건데 우리도 모르는 사이에 우리의 삶에 아주 가까이 와 있다. 이 책 『어서와~ 머신러닝은 처음이지?』는 머신 러닝 기법들을 설명하기 위해 어렵고 전문적인 예제가 아닌 우리 주변에서 흔히 일어나는 일들 - 액세서리 가게 운영하는 사례, 식당을 운영하면서 메뉴를 결정하는 사례 , 반찬가게 운영하며 매출 패턴을 분석하는 사례 등 - 을 머신 러닝 기법을 어떻게 적용하고 활용하는 지를 보여준다. 아울러 직접 실습을 해 볼 수 있도록 예제 데이터와 소스 코드를 출판사 홈페이지인 www.ar-eum.com 에서 제공하고 있다."
139,"XGBoost와 사이킷런을 활용한 그레이디언트 부스팅 (캐글 고수에게 배우는 실전 파이썬 머신러닝, 코랩에서 실습 가능)",https://search.shopping.naver.com/book/catalog/32477675126,https://shopping-phinf.pstatic.net/main_3247767/32477675126.20220527031352.jpg,코리 웨이드,30600,한빛미디어,20220408,9791162245392,"캐글 우승자들의 머신러닝 우승 비법이자 현존하는 가장 우월한 머신러닝 모델 XGBoost

이 책은 기본적인 머신러닝과 판다스부터 사용자 정의 변환기, 파이프라인과 희소 행렬로 새로운 데이터의 예측을 만드는 강력한 XGBoost 모델 튜닝까지 모두 다룹니다. 또한 XGBoost의 탄생 배경과 XGBoost를 특별하게 만드는 수학적 이론과 기술, 물리학자와 천문학자가 우주를 연구하는 사례 연구까지 다양한 XGBoost의 흥미로운 이야기와 캐글 마스터들의 우승 비법까지 소개합니다. 마지막으로 더 확실한 이해를 위해 원서에는 없는 친절하고 상세한 역자 노트와 다른 그레이디언트 부스팅 라이브러리를 배울 수 있는 한국어판만의 부록을 추가하여 내용을 더욱 가득 채웠습니다. 이 책 한 권이면 복잡한 XGBoost 개념을 완벽하게 이해하고 제품을 위한 머신러닝을 구축해볼 수 있게 됩니다. 그레이디언트 부스팅을 현업에 적용해보고 싶은 머신러닝 엔지니어나 캐글 대회를 준비하고 있는 캐글 도전자에게 훌륭한 안내서가 되어줄 것입니다"
140,비즈니스 머신러닝 in 파이썬,https://search.shopping.naver.com/book/catalog/32490542631,https://shopping-phinf.pstatic.net/main_3249054/32490542631.20220527082414.jpg,김형수,28800,프레딕스,20200530,9791195511747,"비즈니스 관점에서 풀어 쓴 파이썬 머신러닝 지침서

본서는 파이썬을 전혀 모르는 사람도, 프로그래밍을 전혀 해보지 않은 사람도 단계적으로 (step by step) 따라하다 보면 파이썬 기반의 머신러닝을 용이하게 다룰 수 있도록 도와주는 이론서이자 실무 지침서입니다. 컴퓨터공학이나 수학적인 관점에서 집필된 머신러닝 교재들과는 달리 머신러닝은 비즈니스를 위한 도구일 뿐이라는 관점에서 접근합니다. 이 책의 주요 특징은 다음과 같습니다. 
ㆍ머신러닝을 활용하기 위한 관점에서 꼭 필요한 이론만을 추출하여 정리하였습니다. 
ㆍ전통적인 머신러닝 모형부터 최신 고성능 머신러닝 모형까지 대부분의 머신러닝 모형들을 다루었습니다. 
ㆍ책에서 다루는 모든 이론에 대해 100% 파이썬 실습을 제공합니다.
ㆍ모든 파이썬 코드에 대한 상세하고 친절한 설명을 제공합니다. 
ㆍ모든 실습 주제는 현실적인 비즈니스 문제에 초점을 맞추었습니다. 
ㆍ실습용 데이터는 기업의 실제 마케팅 및 CRM 데이터를 기반으로 추출되었습니다."
141,"최적화 이론 (머신러닝, 인공지능, 컴퓨터비젼 전공자를 위한)",https://search.shopping.naver.com/book/catalog/32455967903,https://shopping-phinf.pstatic.net/main_3245596/32455967903.20220527055650.jpg,임장환,22500,장환수학,20210810,9788969060259,이 책은 수학을 전공하지 않은 분들을 위한 수학 참고서입니다. 원래 수학 참고서는 비 전공자 분들 눈에서 매우 엄격하고 까다롭게 쓰인 경우가 종종 있습니다.  사실은 까다롭고 엄격한 방법론이 틀린 것은 아니지만 뭔가 필요한 지식을 얻어가려는 사람들에게는 매우 불편하게 여겨지는 부분이기도 합니다. 가능하면 수학 비 전공자 분들이 접근하기 쉽게 설명하려고 매우 노력했습니다. 하지만 수학적인 논리가 필요한 부분에서는 충실히 수학의 엄격성을 유지 할여고도 했습니다.  이 책의 난이도는 대학교 학부생 수준에서 대학원생들의 연구에 사용할 정도의 최적화 이론에 대한 내용을  담고 있습니다.
142,머신러닝을 위한 파이썬 한 조각 (파이썬으로 이해하는 인공지능의 시작),https://search.shopping.naver.com/book/catalog/32480462635,https://shopping-phinf.pstatic.net/main_3248046/32480462635.20220527070635.jpg,박성호,21600,비제이퍼블릭,20200221,9791190014755,"기초부터 고급까지, 머신러닝과 딥러닝의 모든 것!

이 책은 머신러닝과 딥러닝에 관심이 있는 분들을 위해 기본적인 내용부터 동작 원리까지 예제와 함께 알기 쉬운 내용으로 구성했다. 데이터를 학습하면서 미래 값을 예측하는 머신러닝과 신경망을 기반으로 하는 딥러닝 아키텍처를 설계하고, 딥러닝의 꽃으로 불리는 오차역전파, 이미지를 인식할 수 있는 CNN, 순서가 있는 데이터를 다루는 데 적합한 RNN 동작 원리를 단계별로 알아볼 수 있다.

간단한 원리를 이해한 뒤에는 최근 가장 주목받고 있는 프로그래밍 언어인 파이썬, 텐서플로를 이용하여 선형회귀, 수치 미분, 신경망, 오차역전파, CNN, RNN 코드를 직접 구현해 본다. 또한 저자의 YouTube 강의 채널까지 바로 확인할 수 있는 QR 코드를 함께 수록해 해당 내용을 더욱 편리하고 자세하게 이해할 수 있다. 이 책으로 인공지능 개발에 대해 한 발 더 알아보자."
143,헬스케어 인공지능과 머신러닝 (빅데이터를 활용한 개인 맞춤 건강관리),https://search.shopping.naver.com/book/catalog/32440934373,https://shopping-phinf.pstatic.net/main_3244093/32440934373.20220527045704.jpg,아르준 파네사,31500,에이콘출판,20200320,9791161754024,"저자는 책에서 자주 언급되는 diabetes.co.uk라는 당뇨병 커뮤니티에서 환자들이 자신의 당뇨를 잘 관리할 수 있도록 도와주는 인공지능 개발 전문가이다. 그 경험을 살려 헬스케어 종사자들과 헬스케어에 관심이 있는 사람들을 위해 헬스케어 인공지능의 이모저모를 어렵지 않게 설명한다. 이야기는 인공지능의 원료가 되는 데이터로 시작한다. 다른 분야와 마찬가지로 헬스케어 분야에서도 엄청난 양의 데이터가 수집되고 있음에 따라 빅데이터의 특징, 소스, 처리 과정, 공유 방법을 다룬다. 전통적인 의료 데이터는 병원에서 수집하고 관리했던 반면 최근에는 다양한 디바이스와 센서에서 데이터를 수집하다 보니 전통과 혁신이 충돌할 수 밖에 없다. 이 책에서는 이러한 문제를 현명하게 해결했을 때 얻을 수 있는 가치를 생각해 보게 한다.

다음은 헬스케어 데이터를 다루는 머신러닝, 인공지능 기술을 살펴본다. 최근에 큰 성공을 거둔 딥러닝을 비롯해 전통적인 회귀 분석에까지 데이터 분석에 쓰이는 알고리즘과 그런 알고리즘의 성능을 측정하는 방법을 설명한다. 알고리즘을 자세히 설명하려면 수학이나 통계학 수식 등을 동원할 수 밖에 없다. 그러나 저자가 그 방법을 피하고 있다 보니 내용이 다소 얄팍해졌다는 느낌을 준다. 처음 접하는 독자들은 아 이런 기술들이 사용되고 있구나 하는 정도로 넘어가도 될 듯 하다. 헬스케어 인공지능은 헬스케어 데이터를 다루기 때문에 그 어떤 분야보다 데이터 윤리가 크게 대두된다. 데이터를 공개, 공유하는 문제부터 데이터 보안 유지 그리고 인공지능 알고리즘의 공정성, 결과의 활용 등 윤리적인 철학과 토론, 합의가 필요함을 강조한다.

인간의 건강은 행복의 요건 가운데 하나이지만, 건강은 개인과 집단, 인류 모두의 노력으로 성취되는 것이다. 의료를 비롯한 헬스케어는 건강을 유지하기 위한 핵심 수단이다. 하지만 양질의 헬스케어를 제공하려면 어마어마한 비용이 든다. 그리고 많은 나라에서 고령화와 같은 변화로 인해 기존의 의료 경제 시스템을 지속할 수 없는 지점에 점점 다가가고 있음을 걱정하고 있다. 이러한 상황에서 헬스케어 인공지능은 지속 가능한 헬스케어 관리 시스템을 위한 수단으로 부각되고 있다. 이 책을 통해 헬스케어 인공지능의 구체적인 예와 가능성을 동시에 생각해볼 수 있다."
144,신경망 기반 머신러닝 실전 프로그래밍,https://search.shopping.naver.com/book/catalog/32490259087,https://shopping-phinf.pstatic.net/main_3249025/32490259087.20220527045757.jpg,심수정^박선^김종원,18000,GIST PRESS(광주과학기술원),20210405,9791190961066,"디지털 전환을 위한 머신러닝 실전 프로그래밍!

2016년 3월 알파고와 이세돌의 대국으로 인공지능 기술에 대한 대중들의 관심이 크게 증가하였다. 알파고는 딥러닝 기술이 적용된 인공지능 바둑 프로그램이다. 경우의 수가 무한대로 존재하는 바둑에서 알파고는 딥러닝을 통해 많은 양을 학습할 수 있었고, 결국 이세돌을 상대로 4 : 1로 승리해 전 세계를 놀라게 한 바 있다.

이처럼 데이터-네트워크-인공지능의 결합을 통해 인간의 행위를 분석하고 사회의 규칙을 파악하며 인류의 미래를 예측하는 것이 가능해지고 있다. 이런 혁명적인 변화는 인간이 생각하고 살아가는 방식을 바꾼다는 점에서 과학기술 분야를 넘어서서 영향을 끼치게 된다. 세상에 존재하는 사물들과 교감하는 방식을 변화시키는 것은 물론 사람들의 가치관까지 변화시키기 때문이다.

과학기술 분야에서 클라우드 및 에지 컴퓨팅, 빅데이터 등과 이에 결합한 인공지능 기술은 디지털 혁신을 생존을 위한 선택이 아닌 필수 조건으로 만들었다. 이에 따라 디지털 전환으로 여러 노력들이 점증적으로 통합되면서 의미 있는 변화를 서서히 이끌어내는 중심 역할을 감당하고 있다.또한 대규모의 데이터를 만들고 처리할 수 있는 컴퓨터 환경이 갖춰짐에 따라 최근 신경망은 머신러닝 분야의 많은 애플리케이션 사이에서 가장 주목받는 알고리즘이 되었다. 

이 책은 이러한 신경망을 기반으로 하여 머신러닝 프로그램을 실제 적용해볼 수 있는 프로그램들을 수록하였으며, 특화 분야를 위한 인공지능 접근 사례를 실제 프로그램을 통해 설명함으로써 머신러닝을 쉽게 이해하는 데 도움을 줄 것이다."
145,"인공지능, 머신러닝, 딥러닝 입문",https://search.shopping.naver.com/book/catalog/32436273701,https://shopping-phinf.pstatic.net/main_3243627/32436273701.20220527074336.jpg,김의중,24300,위키북스,20160713,9791158390419,"인공지능, 넓고 깊게 그리고 쉽게 이해하기!

[알고리즘으로 배우는 인공지능, 머신러닝, 딥러닝 입문]은 인공지능에 관심이 있는 모든 독자들을 위해 검증된 역사적 사실과 연구 배경 등을 다루고 있으며, 특히 머신러닝과 딥러닝 분야의 개발자들에게는 쉽게 설명된 핵심 이론과 함께 적용사례별 간단한 알고리즘 등을 보여준다. 책은 인공지능의 개념과 발전사를 살펴보고, 머신러닝 기본 개념 및 적용 사례를 알아본다. 또한, 지도학습이론과 알고리즘에서는 kNN, 서포트 벡터 머신, 의사결정 트리를, 비지도학습 이론과 알고리즘에서는 k-means, DBSCAN, 계층형 군집을 살펴본다. 또한, 딥러닝을 핵심 역량으로 키우는 글로벌 기업을 분석해 본다."
146,실용주의 인공지능 (클라우드 기반의 머신러닝 개론),https://search.shopping.naver.com/book/catalog/32439761992,https://shopping-phinf.pstatic.net/main_3243976/32439761992.20220530155100.jpg,노아 기프트,22500,성안당,20190805,9788931556124,"최신 인공지능/머신러닝용 비즈니스 솔루션을 똑 부러지게 마스터한다! 

아마존 웹서비스(AWS), 구글 클라우드, MS 애저(Azure)같은 기업용 클라우드 기반에서 주피터 노트북, 넘파이(Numpy), EC2, 세이지메이커 같은 비즈니스 솔루션으로 파이썬 머신러닝의 달인을 넘어 인공지능 전문가로 거듭나기!"
147,"파이썬을 활용한 머신러닝 쿡북 (전처리에서 딥러닝까지, 판다스와 사이킷런 중심의 실전 문제 해결 200선)",https://search.shopping.naver.com/book/catalog/32466551022,https://shopping-phinf.pstatic.net/main_3246655/32466551022.20220527032133.jpg,크리스 알본,29700,한빛미디어,20190901,9791162241950,"200개 비법 레시피로 실무 머신러닝 문제를 쉽고 빠르게 해결하기 
200여 개의 비법 레시피를 제공하는 이 책은 실무에서 접하는 다양한 머신러닝 문제를 해결하도록 도와준다. 판다스나 사이킷런 같은 파이썬 라이브러리로 데이터 적재, 텍스트나 수치형 데이터 다루기, 모델 선택, 차원 축소 등 다양한 문제를 해결할 수 있다.

레시피의 코드를 샘플 데이터셋에 적용하며 실제로 코드가 어떻게 동작하는지 확인해본다. 문제 해결에 대한 설명과 유용한 배경지식도 제공한다. 이 책은 이론과 개념 설명을 넘어서 머신러닝 애플리케이션 제작에 필요한 구체적인 도구를 제시한다. 실무에서 레시피를 그대로 적용하거나 적절히 수정하여 쉽고 빠르게 문제를 해결하기 바란다."
148,머신 러닝을 활용한 컴퓨터 보안 (2019년 대한민국학술원 우수학술도서 선정도서),https://search.shopping.naver.com/book/catalog/32473247689,https://shopping-phinf.pstatic.net/main_3247324/32473247689.20220527085054.jpg,클라렌스 치오,36000,에이콘출판,20190102,9791161752495,"2019년 대한민국학술원 우수학술도서 선정도서

컴퓨터 보안 문제를 해결하기 위해 활용할 수 있는 여러 머신 러닝 기술을 다루고 있는 실무 지침서다. 침입 탐지, 악성 코드 분류, 네트워크 분석 컴퓨터 보안 분야에서 계속 연구되고 있는 분야에 대해 소개하며, 최신 연구 주제인 머신 러닝 모델을 공격하기 위한 방법에 대한 연구도 소개한다. 컴퓨터 보안 분야에 종사하는 실무자나 관심이 많은 분들이 머신 러닝을 활용하는 데에 큰 도움이 될 것이다."
149,일래스틱 스택을 이용한 머신러닝 (분산 검색과 분석 플랫폼으로 하는 이상 징후 감지와 예측),https://search.shopping.naver.com/book/catalog/32462338907,https://shopping-phinf.pstatic.net/main_3246233/32462338907.20220527073620.jpg,리치 콜리어,27000,에이콘출판,20200730,9791161754390,"일래스틱 스택을 활용하면 로깅, 메트릭, 성능 분석 데이터를 통합해 관리할 수 있으며, 머신러닝을 적용해서 비용 효율적으로 시스템을 모니터링하고 분석할 수 있다.
이 책은 운영 분석, 근본 원인 분석, 보안 분석에 일래스틱 스택을 활용하거나 새로 적용하려는 사용자가 일래스틱 스택의 머신러닝 기능을 빠르게 활용할 수 있도록 시스템 설치부터 다양한 시나리오에서의 활용 방법까지 설명한다.
하루하루 늘어가는 시스템의 문제에 빠르게 대응하고, 수동 작업을 자동화하려는 많은 개발자와 운영자의 시간을 절약하고 핵심 작업에 집중하는 데 도움될 것이다."
150,R로 마스터하는 머신 러닝 2/e (업무에 활용할 수 있는 선형모델에서 딥러닝까지),https://search.shopping.naver.com/book/catalog/32436257454,https://shopping-phinf.pstatic.net/main_3243625/32436257454.20220527030714.jpg,코리 레즈마이스터,32400,에이콘출판,20180309,9791161751283,"통계 계산과 그래픽에 특화된 언어인 R을 사용해 머신 러닝을 배우는데 필요한 여러 통계적 기법을 실제 사례에 적용하며 설명한다. 복잡한 수식이나 전문 프로그래밍 기법을 사용하지 않으면서, 선형 회귀에서부터 분류 문제나 딥러닝, 추천 시스템, 군집화, 시계열 분석, 텍스트 마이닝까지 머신 러닝의 거의 전 영역에 대해 실제 데이터를 이용해 간결한 R 코드로 명확하게 설명한다. 기초 통계와 프로그래밍을 조금 할 줄 안다면 더욱 더 이해하기 쉬울 것이다.

★ 이 책에서 다루는 내용 ★

■ 실제 업계에서 머신 러닝 도구를 적용하는 방법
■ R을 사용해 데이터를 분석하기 전에 효과적으로 준비하는 작업
■ 데이터를 효과적으로 시각화하는 방법 
■ 분석을 위해 학습용 데이터 세트와 테스트용 데이터 세트를 만드는 이유와 방법에 대한 이해
■ 가장 기본적인 머신 러닝 방법인 선형 회귀와 로지스틱 회귀
■ 서포트 벡터 머신 같은 심화 머신 러닝 방법 이해
■ 아마존 클라우드 서비스에서 R 사용하기

★ 이 책의 대상 독자 ★

데이터 과학자, 데이터 분석가, R을 이용해 머신 러닝을 하는, 실무 지식이 있는 사람들 대상으로 한다. 갖고 있는 기술을 한 단계 더 끌어올려 이 분야에서 전문가가 되고 싶은 사람을 위한 책이다."
151,"텐서플로 라이트를 활용한 안드로이드 딥러닝 (더 작고, 더 가벼운, 모바일, 에지 기기용 머신러닝)",https://search.shopping.naver.com/book/catalog/32483079860,https://shopping-phinf.pstatic.net/main_3248307/32483079860.20220527060302.jpg,임태규,24300,한빛미디어,20210720,9791162244593,"이제는 On-Device AI, 모바일 딥러닝을 준비해야 한다!

안드로이드 앱에서 딥러닝 모델을 활용하는 방법을 최대한 입문자의 시선에 맞추어 풀어낸 책이다. 모델의 추론 성능을 측정하고 최적화하는 방법까지 다룬다. 또한 입문자의 진입장벽을 낮추기 위해 각 코드의 의미를 한 줄 한 줄 상세히 설명했다. 앱 개발 경험이 있는 안드로이드 개발자라면 이 책을 통해 직접 만든 앱에 딥러닝 모델을 배포하여 활용하는 방법을 빠르게 익힐 수 있다. 딥러닝 모델 개발 경험이 있는 AI 엔지니어라면 직접 개발한 모델을 안드로이드 환경에서 서비스하는 방법도 찾을 수 있다. 
On-Device AI, 모바일 딥러닝에 가장 빠르게 입문하고 싶다면, 이 책으로 시작하자!"
152,파이썬으로 챗봇 만들기 (자연어 처리와 머신러닝을 이용하여),https://search.shopping.naver.com/book/catalog/32454980411,https://shopping-phinf.pstatic.net/main_3245498/32454980411.20220527033153.jpg,Sumit Raj,18000,영진닷컴,20201120,9788931463231,"챗봇 설계부터 구현 및 배포까지 한 번에 끝내기

파이썬으로 챗봇을 빠르게 구현하고 배포하는 데 필요한 모든 정보를 담았다. 고통스럽지 않을 정도의 학습량과 실습으로 준수하게 동작하는 챗봇을 구현해 보자. 실생활 예제로 챗봇 관련 개념을 배우고, 구글의 Dialogflow를 사용해 누구나 손쉽게 챗봇을 구축할 수 있다. 또한 Rasa NLU 및 머신러닝 알고리즘을 통해 챗봇을 단계적으로 구축하고 학습시켜, 조금 더 발전된 나만의 챗봇을 만들어볼 수도 있다.

이 책에서는 음식 주문 챗봇과 별자리 운세 챗봇을 구현할 수 있는 소스 코드가 제공된다. 친절하게 진행되는 실습을 따라가다 보면 구축한 챗봇을 페이스북이나 슬랙, 자체 서버에 배포하는 방법을 학습할 수 있다. 챗봇 설계부터 배포까지의 과정을 한눈에 살펴보며 챗봇 개발에 대한 감을 익히고, 내가 만든 챗봇 서비스를 활용해 비즈니스에 수익을 창출해 보자."
